GeoIDTxt,Urban,Town,Rural
510890102001,2118.81,0.00,0.00
510890102002,787.71,0.00,0.00
510890102003,340.36,0.00,0.00
510890102004,1118.99,0.00,0.00
510890102005,0.00,753.74,0.00
510890103001,0.00,6489.33,6489.33
510890103002,3411.03,0.00,0.00
510890103003,0.00,1498.90,1498.90
510890103004,0.00,3089.55,0.00
510890104001,0.00,11895.02,11895.02
510890104002,0.00,6066.34,6066.34
510890104003,0.00,2787.03,2787.03
510890105001,0.00,12694.19,0.00
510890105002,0.00,14131.30,0.00
510890105003,0.00,5231.76,5231.76
510890106011,1682.30,0.00,0.00
510890106012,2216.75,0.00,0.00
510890106021,0.00,1817.64,1817.64
510890106022,0.00,1107.96,1107.96
510890106023,0.00,2388.78,2388.78
510890107001,0.00,3246.12,0.00
510890107002,9820.53,0.00,0.00
510890107003,6244.84,0.00,0.00
510890107004,0.00,15838.20,0.00
510890108001,1081.97,0.00,0.00
510890108002,4376.92,0.00,0.00
510890108003,0.00,2368.93,0.00
510890109001,0.00,8514.81,0.00
510890109002,0.00,5021.66,5021.66
510890110001,0.00,2831.97,2831.97
510890110002,0.00,3678.69,3678.69
510890110003,4430.92,0.00,0.00
510890111001,2908.04,0.00,0.00
510890111002,945.49,0.00,0.00
510890111003,0.00,1576.93,0.00
510890112001,0.00,1270.52,1270.52
510890112002,0.00,1617.15,1617.15
510890112003,0.00,1077.69,1077.69
510890113001,9664.28,0.00,0.00
510890113002,5335.08,0.00,0.00
510890113003,0.00,4208.25,4208.25
510919701001,0.00,35201.38,35201.38
510919701002,0.00,12531.30,12531.30
510919701003,0.00,48512.48,48512.48
510932801011,0.00,6980.75,6980.75
510932801012,0.00,7035.47,7035.47
510932801041,386.53,0.00,0.00
510932801042,675.80,0.00,0.00
510932801043,1629.92,0.00,0.00
510932801051,0.00,5757.77,0.00
510932801052,737.45,0.00,0.00
510932801053,0.00,1244.80,0.00
510932801061,1336.95,0.00,0.00
510932801062,0.00,1575.13,0.00
510932801071,0.00,3793.48,0.00
510932801072,0.00,2948.39,0.00
510932801081,0.00,1070.93,0.00
510932801082,0.00,2826.13,0.00
510932802001,0.00,11520.01,11520.01
510932802002,0.00,14813.38,0.00
510932802003,0.00,14248.80,0.00
510932802004,0.00,3878.86,3878.86
510932803001,0.00,6899.01,6899.01
510932803002,0.00,8846.27,8846.27
510932803003,0.00,4753.59,4753.59
510932804001,0.00,5720.30,5720.30
510932804002,0.00,4805.18,4805.18
510932804003,0.00,4651.48,4651.48
510932804004,0.00,7106.73,7106.73
510950801021,1567.55,0.00,0.00
510950801022,119.94,0.00,0.00
510950801023,2963.16,0.00,0.00
510950801031,837.43,0.00,0.00
510950801032,349.46,0.00,0.00
510950801041,1680.04,0.00,0.00
510950801042,886.35,0.00,0.00
510950802021,1020.84,0.00,0.00
510950802022,510.21,0.00,0.00
510950802023,465.93,0.00,0.00
510950802031,2154.04,0.00,0.00
510950802032,620.71,0.00,0.00
510950802051,435.20,0.00,0.00
510950802052,140.60,0.00,0.00
510950802053,979.33,0.00,0.00
510950802071,301.07,0.00,0.00
510950802072,747.89,0.00,0.00
510950802073,1067.26,0.00,0.00
510950802081,508.00,0.00,0.00
510950802082,868.41,0.00,0.00
510950802091,273.94,0.00,0.00
510950802092,827.99,0.00,0.00
510950803041,1027.53,0.00,0.00
510950803042,2578.99,0.00,0.00
510950803043,3057.02,0.00,0.00
510950803051,263.46,0.00,0.00
510950803052,608.59,0.00,0.00
510950803053,861.20,0.00,0.00
510950803061,13271.27,0.00,0.00
510950803062,704.07,0.00,0.00
510950803071,573.38,0.00,0.00
510950803072,507.12,0.00,0.00
510950803073,1108.89,0.00,0.00
510950803081,1124.36,0.00,0.00
510950803082,1249.69,0.00,0.00
510950804021,1652.12,0.00,0.00
510950804022,0.00,2846.41,0.00
510950804023,1187.66,0.00,0.00
510950804024,2401.83,0.00,0.00
510950804031,0.00,4182.57,0.00
510950804032,1001.43,0.00,0.00
510950804033,0.00,4196.97,0.00
510950804041,3623.95,0.00,0.00
510950804042,10856.27,0.00,0.00
510979504001,0.00,25464.06,25464.06
510979504002,0.00,24578.28,24578.28
510979504003,0.00,16189.17,16189.17
510979505001,0.00,2766.02,2766.02
510979505002,0.00,29920.49,29920.49
510990401001,0.00,4870.55,4870.55
510990401002,0.00,3343.44,3343.44
510990401003,0.00,1300.91,1300.91
510990402001,0.00,3502.54,3502.54
510990402002,0.00,1957.92,1957.92
510990402003,0.00,3056.85,3056.85
510990403011,0.00,2656.63,2656.63
510990403012,0.00,3651.47,3651.47
510990403021,0.00,2094.82,2094.82
510990403022,0.00,5040.17,5040.17
510990404001,0.00,1454.96,1454.96
510990404002,0.00,1674.04,1674.04
510990404003,0.00,6828.97,6828.97
510990405001,0.00,8649.25,8649.25
510990405002,0.00,4847.89,4847.89
511019501011,0.00,12704.52,12704.52
511019501012,0.00,6589.75,6589.75
511019501013,0.00,10158.26,10158.26
511019501021,0.00,4147.67,4147.67
511019501022,0.00,12375.94,12375.94
511019501023,0.00,3041.71,3041.71
511019501024,0.00,4265.70,4265.70
511019502001,0.00,11753.19,11753.19
511019502002,0.00,19664.61,19664.61
511019503001,0.00,2025.79,2025.79
511019503002,0.00,305.37,305.37
511030301001,0.00,5247.10,5247.10
511030301002,0.00,7690.11,7690.11
511030301003,0.00,4454.71,4454.71
511030301004,0.00,4698.37,4698.37
511030302001,0.00,6820.40,6820.40
511030302002,0.00,2721.24,2721.24
511030302003,0.00,2180.03,2180.03
511030302004,0.00,1232.77,1232.77
511030303011,0.00,1830.54,1830.54
511030303012,0.00,2681.68,2681.68
511030303021,0.00,1266.59,1266.59
511030303022,0.00,984.20,984.20
511039901000,0.00,0.00,0.00
511059501001,0.00,4730.74,4730.74
511059501002,0.00,5213.82,5213.82
511059501003,0.00,6845.96,6845.96
511059501004,0.00,4085.70,4085.70
511059501005,0.00,2044.66,2044.66
511059502001,0.00,3021.81,3021.81
511059502002,0.00,5971.92,5971.92
511059502003,0.00,4289.07,4289.07
511059502004,0.00,4273.78,4273.78
511059503011,0.00,1106.51,1106.51
511059503012,0.00,471.74,471.74
511059503021,0.00,3220.37,3220.37
511059503022,0.00,1575.33,1575.33
511059504001,0.00,13399.12,13399.12
511059504002,0.00,13684.88,13684.88
511059504003,0.00,9091.87,9091.87
511059505001,0.00,7020.49,7020.49
511059505002,0.00,10200.09,10200.09
511059505003,0.00,2170.89,2170.89
511059505004,0.00,2109.75,2109.75
511059506001,0.00,7293.78,7293.78
511059506002,0.00,4667.45,4667.45
511059506003,0.00,6342.08,6342.08
511059506004,0.00,5823.17,5823.17
511076101011,0.00,10323.30,10323.30
511076101012,0.00,1434.73,1434.73
511076101021,0.00,1149.97,1149.97
511076101022,0.00,5758.19,5758.19
511076102011,0.00,6491.98,6491.98
511076102012,0.00,5750.82,5750.82
511076102021,0.00,1313.62,1313.62
511076102022,2160.95,0.00,0.00
511076102023,0.00,2403.23,2403.23
511076103001,0.00,4000.42,4000.42
511076103002,0.00,5673.61,5673.61
511076103003,0.00,4445.06,4445.06
511076103004,0.00,5883.74,0.00
511076104001,0.00,813.44,813.44
511076104002,260.34,0.00,0.00
511076105031,0.00,605.42,605.42
511076105032,249.33,0.00,0.00
511076105033,754.14,0.00,0.00
511076105041,226.78,0.00,0.00
511076105042,251.76,0.00,0.00
511076105043,119.48,0.00,0.00
511076105044,212.82,0.00,0.00
511076105051,102.28,0.00,0.00
511076105052,124.74,0.00,0.00
511076105053,91.90,0.00,0.00
511076105054,144.61,0.00,0.00
511076105061,495.82,0.00,0.00
511076105062,307.75,0.00,0.00
511076105063,1000.08,0.00,0.00
511076105071,288.38,0.00,0.00
511076105072,341.08,0.00,0.00
511076105073,276.03,0.00,0.00
511076105074,200.95,0.00,0.00
511076106011,377.91,0.00,0.00
511076106012,415.48,0.00,0.00
511076106013,1150.75,0.00,0.00
511076106014,240.31,0.00,0.00
511076106021,580.89,0.00,0.00
511076106022,2388.34,0.00,0.00
511076106031,293.68,0.00,0.00
511076106032,77.18,0.00,0.00
511076106041,359.45,0.00,0.00
511076106042,1196.80,0.00,0.00
511076106043,49.78,0.00,0.00
511076106044,552.94,0.00,0.00
511076107011,2691.05,0.00,0.00
511076107012,0.00,1163.83,0.00
511076107021,0.00,530.18,0.00
511076107022,0.00,433.44,0.00
511076107023,0.00,1939.59,0.00
511076107031,0.00,748.31,0.00
511076107032,0.00,3808.40,3808.40
511076107033,11140.77,0.00,0.00
511076108001,8757.24,0.00,0.00
511076108002,0.00,4347.82,4347.82
511076108003,0.00,11318.97,11318.97
511076108004,0.00,10021.84,10021.84
511076109001,0.00,2811.26,2811.26
511076109002,0.00,8870.04,8870.04
511076110021,189.18,0.00,0.00
511076110022,134.44,0.00,0.00
511076110023,926.83,0.00,0.00
511076110041,1923.51,0.00,0.00
511076110042,133.85,0.00,0.00
511076110043,92.69,0.00,0.00
511076110044,200.11,0.00,0.00
511076110051,296.91,0.00,0.00
511076110052,100.76,0.00,0.00
511076110053,283.84,0.00,0.00
511076110061,1349.14,0.00,0.00
511076110062,198.18,0.00,0.00
511076110063,132.67,0.00,0.00
511076110091,519.65,0.00,0.00
511076110092,283.43,0.00,0.00
511076110093,215.17,0.00,0.00
511076110101,114.28,0.00,0.00
511076110102,184.09,0.00,0.00
511076110111,284.68,0.00,0.00
511076110112,130.36,0.00,0.00
511076110121,727.55,0.00,0.00
511076110122,680.86,0.00,0.00
511076110131,262.59,0.00,0.00
511076110132,303.66,0.00,0.00
511076110141,356.57,0.00,0.00
511076110142,314.02,0.00,0.00
511076110151,321.19,0.00,0.00
511076110152,610.58,0.00,0.00
511076110161,129.51,0.00,0.00
511076110162,177.25,0.00,0.00
511076110163,129.70,0.00,0.00
511076110171,263.43,0.00,0.00
511076110172,74.21,0.00,0.00
511076110181,177.44,0.00,0.00
511076110182,287.12,0.00,0.00
511076110183,1043.60,0.00,0.00
511076110191,440.32,0.00,0.00
511076110192,146.96,0.00,0.00
511076110193,456.51,0.00,0.00
511076110201,178.51,0.00,0.00
511076110202,25.02,0.00,0.00
511076110203,2907.05,0.00,0.00
511076110204,51.14,0.00,0.00
511076110205,63.12,0.00,0.00
511076110206,19.51,0.00,0.00
511076110221,210.92,0.00,0.00
511076110222,235.45,0.00,0.00
511076110223,310.31,0.00,0.00
511076110224,220.95,0.00,0.00
511076110231,557.09,0.00,0.00
511076110232,281.63,0.00,0.00
511076110233,161.87,0.00,0.00
511076110261,910.37,0.00,0.00
511076110262,1152.00,0.00,0.00
511076110271,492.24,0.00,0.00
511076110281,1076.04,0.00,0.00
511076110282,0.00,4645.26,0.00
511076110291,0.00,3718.19,0.00
511076110292,3275.26,0.00,0.00
511076110293,0.00,2096.57,2096.57
511076110301,522.33,0.00,0.00
511076110302,233.92,0.00,0.00
511076110311,399.47,0.00,0.00
511076110312,162.67,0.00,0.00
511076110321,225.34,0.00,0.00
511076110322,80.64,0.00,0.00
511076111011,911.45,0.00,0.00
511076111012,95.77,0.00,0.00
511076111013,112.04,0.00,0.00
511076111021,538.44,0.00,0.00
511076111022,190.01,0.00,0.00
511076111023,464.09,0.00,0.00
511076112021,135.28,0.00,0.00
511076112022,121.86,0.00,0.00
511076112023,178.67,0.00,0.00
511076112041,249.56,0.00,0.00
511076112042,123.82,0.00,0.00
511076112043,147.07,0.00,0.00
511076112051,116.88,0.00,0.00
511076112052,566.73,0.00,0.00
511076112061,362.67,0.00,0.00
511076112062,195.61,0.00,0.00
511076112071,235.95,0.00,0.00
511076112072,406.60,0.00,0.00
511076112081,603.12,0.00,0.00
511076112082,177.17,0.00,0.00
511076112091,0.00,430.54,0.00
511076112092,306.49,0.00,0.00
511076112093,116.99,0.00,0.00
511076113001,229.32,0.00,0.00
511076113002,111.78,0.00,0.00
511076113003,147.89,0.00,0.00
511076114001,128.99,0.00,0.00
511076114002,164.92,0.00,0.00
511076114003,211.82,0.00,0.00
511076115011,473.96,0.00,0.00
511076115012,149.63,0.00,0.00
511076115013,376.59,0.00,0.00
511076115021,687.46,0.00,0.00
511076115022,437.33,0.00,0.00
511076115023,154.84,0.00,0.00
511076116011,244.40,0.00,0.00
511076116012,471.37,0.00,0.00
511076116021,242.40,0.00,0.00
511076116022,88.80,0.00,0.00
511076117011,127.29,0.00,0.00
511076117012,349.79,0.00,0.00
511076117021,511.20,0.00,0.00
511076117022,744.41,0.00,0.00
511076118031,287.64,0.00,0.00
511076118032,241.45,0.00,0.00
511076118033,146.54,0.00,0.00
511076118041,295.11,0.00,0.00
511076118042,361.13,0.00,0.00
511076118043,382.89,0.00,0.00
511076118044,1288.95,0.00,0.00
511076118051,236.65,0.00,0.00
511076118052,69.44,0.00,0.00
511076118053,185.82,0.00,0.00
511076118071,518.29,0.00,0.00
511076118072,250.56,0.00,0.00
511076118073,197.04,0.00,0.00
511076118081,433.04,0.00,0.00
511076118082,265.21,0.00,0.00
511076118091,200.94,0.00,0.00
511076118092,590.72,0.00,0.00
511076118101,0.00,1550.76,1550.76
511076118102,964.66,0.00,0.00
511076118111,315.07,0.00,0.00
511076118112,181.16,0.00,0.00
511076118113,286.26,0.00,0.00
511076118121,444.20,0.00,0.00
511076118122,1654.39,0.00,0.00
511076118131,819.99,0.00,0.00
511076118132,1175.25,0.00,0.00
511076118133,0.00,1486.57,1486.57
511076118134,4333.80,0.00,0.00
511076119011,396.91,0.00,0.00
511076119012,231.07,0.00,0.00
511076119013,2007.52,0.00,0.00
511076119021,276.36,0.00,0.00
511076119022,414.82,0.00,0.00
511079801001,8845.18,0.00,0.00
511099501011,0.00,6833.04,6833.04
511099501012,0.00,3107.63,3107.63
511099501021,0.00,3491.25,3491.25
511099501022,0.00,5140.36,5140.36
511099501023,0.00,12387.51,12387.51
511099501024,0.00,5576.08,5576.08
511099502011,0.00,8455.45,8455.45
511099502012,0.00,4892.20,4892.20
511099502013,0.00,4973.66,4973.66
511099502021,0.00,4649.40,4649.40
511099502022,0.00,3911.27,3911.27
511099502023,0.00,7831.91,7831.91
511099503011,0.00,5229.64,5229.64
511099503012,0.00,5473.88,5473.88
511099503021,0.00,9414.47,9414.47
511099503022,0.00,8113.48,8113.48
511099503031,0.00,5963.31,5963.31
511099503032,0.00,6667.42,6667.42
511099504001,0.00,5634.45,5634.45
511099504002,0.00,12674.46,12674.46
511099505001,0.00,7972.17,7972.17
511099505002,0.00,8414.37,8414.37
511099505003,0.00,7413.10,7413.10
511099505004,0.00,3164.26,3164.26
511119301001,0.00,8014.74,8014.74
511119301002,0.00,11248.41,11248.41
511119301003,0.00,4283.35,4283.35
511119301004,0.00,9616.17,9616.17
511119302001,0.00,2752.00,2752.00
511119302002,0.00,18628.37,18628.37
511119302003,0.00,19917.73,19917.73
511119302004,0.00,24295.39,24295.39
511119303001,0.00,50746.18,0.00
511119303002,0.00,13997.42,13997.42
511139301011,0.00,10715.08,10715.08
511139301012,0.00,5874.08,5874.08
511139301021,0.00,8237.16,8237.16
511139301022,0.00,14055.75,14055.75
511139302011,0.00,10259.99,10259.99
511139302021,0.00,15332.18,15332.18
511139302022,0.00,18079.88,18079.88
511159513011,0.00,2850.96,2850.96
511159513012,0.00,5433.43,5433.43
511159513021,0.00,728.72,728.72
511159513022,0.00,2050.31,2050.31
511159514011,0.00,2616.24,2616.24
511159514012,0.00,5604.66,5604.66
511159514013,0.00,1319.10,1319.10
511159514021,0.00,5939.15,5939.15
511159901000,0.00,0.00,0.00
511179301011,0.00,6399.47,6399.47
511179301012,0.00,4147.59,0.00
511179301013,0.00,6935.33,6935.33
511179301031,0.00,2029.47,2029.47
511179301041,0.00,3681.20,3681.20
511179301042,0.00,12499.81,0.00
511179302011,0.00,10264.95,0.00
511179302012,0.00,447.83,0.00
511179302013,0.00,1210.50,0.00
511179302021,0.00,4164.51,0.00
511179302022,0.00,6387.18,0.00
511179303001,0.00,12264.26,0.00
511179303002,0.00,22625.81,0.00
511179303003,0.00,33657.53,0.00
511179304011,0.00,16118.76,16118.76
511179304012,0.00,4063.23,4063.23
511179304021,0.00,4534.74,4534.74
511179304022,0.00,9168.32,9168.32
511179305001,0.00,6064.79,6064.79
511179305002,0.00,11611.05,11611.05
511179306001,0.00,11262.90,11262.90
511179306002,0.00,11611.10,11611.10
511179306003,0.00,9102.49,9102.49
511179307001,0.00,13495.59,13495.59
511179307002,0.00,7827.04,7827.04
511179308001,0.00,969.55,969.55
511179308002,0.00,2069.19,2069.19
511179308003,0.00,7258.18,7258.18
511179308004,0.00,8583.42,8583.42
511199509001,0.00,10132.34,10132.34
511199509002,0.00,6237.07,6237.07
511199510001,0.00,4018.31,4018.31
511199510002,0.00,551.98,551.98
511199510003,0.00,5227.11,5227.11
511199510004,0.00,3568.50,3568.50
511199511001,0.00,2587.27,2587.27
511199511002,0.00,2911.76,2911.76
511199511003,0.00,1879.58,1879.58
511199512001,0.00,1255.89,1255.89
511199512002,0.00,1000.85,1000.85
511199512003,0.00,1882.46,1882.46
511199901000,0.00,0.00,0.00
511210201001,738.17,0.00,0.00
511210201002,80.99,0.00,0.00
511210202011,37.73,0.00,0.00
511210202012,115.56,0.00,0.00
511210202013,588.70,0.00,0.00
511210202014,595.84,0.00,0.00
511210202021,350.74,0.00,0.00
511210202022,1101.44,0.00,0.00
511210203011,152.18,0.00,0.00
511210203012,45.52,0.00,0.00
511210203013,196.47,0.00,0.00
511210203014,90.62,0.00,0.00
511210203021,3740.95,0.00,0.00
511210203022,2718.36,0.00,0.00
511210204011,50.93,0.00,0.00
511210204012,91.41,0.00,0.00
511210204021,183.91,0.00,0.00
511210204022,54.82,0.00,0.00
511210204023,0.00,416.07,0.00
511210205001,99.20,0.00,0.00
511210205002,166.54,0.00,0.00
511210205003,984.83,0.00,0.00
511210205004,0.00,5015.13,0.00
511210206001,229.20,0.00,0.00
511210206002,218.26,0.00,0.00
511210206003,200.58,0.00,0.00
511210206004,2257.63,0.00,0.00
511210207011,286.97,0.00,0.00
511210207012,1153.57,0.00,0.00
511210207021,314.26,0.00,0.00
511210207022,2075.43,0.00,0.00
511210207023,80.92,0.00,0.00
511210208011,8107.63,0.00,0.00
511210208012,0.00,264.94,0.00
511210208013,0.00,608.39,0.00
511210208021,241.43,0.00,0.00
511210208022,296.13,0.00,0.00
511210209001,495.26,0.00,0.00
511210209002,2677.92,0.00,0.00
511210209003,0.00,3413.26,0.00
511210210001,0.00,2276.31,0.00
511210210002,0.00,2884.56,0.00
511210210003,340.14,0.00,0.00
511210211011,1058.93,0.00,0.00
511210211012,1504.12,0.00,0.00
511210211021,981.51,0.00,0.00
511210211022,271.36,0.00,0.00
511210211023,0.00,371.17,0.00
511210212011,7639.36,0.00,0.00
511210212012,0.00,6916.16,6916.16
511210212021,2243.38,0.00,0.00
511210212022,6627.43,0.00,0.00
511210213001,0.00,12856.98,0.00
511210213002,0.00,9632.50,9632.50
511210213003,0.00,11345.59,0.00
511210214001,0.00,1322.10,1322.10
511210214002,0.00,4355.31,4355.31
511210214003,0.00,7394.45,0.00
511210214004,0.00,9659.31,9659.31
511210215011,0.00,6120.54,0.00
511210215012,0.00,21400.26,0.00
511210215013,0.00,2132.80,0.00
511210215021,0.00,13230.92,0.00
511210215022,0.00,8955.26,8955.26
511259501011,0.00,23641.47,23641.47
511259501012,0.00,20295.12,20295.12
511259501021,0.00,13819.33,13819.33
511259501022,0.00,3815.81,3815.81
511259502011,0.00,13045.30,13045.30
511259502012,0.00,4659.55,4659.55
511259502021,0.00,4242.93,4242.93
511259502022,0.00,5553.83,5553.83
511259503001,0.00,16373.82,16373.82
511259503002,0.00,7003.07,7003.07
511259503003,0.00,13304.92,13304.92
511259503004,0.00,11273.43,11273.43
511277001001,0.00,6629.90,6629.90
511277001002,0.00,2898.84,2898.84
511277001003,0.00,4591.19,4591.19
511277002001,0.00,5961.39,5961.39
511277002002,0.00,349.17,349.17
511277002003,0.00,3156.78,3156.78
511277002004,0.00,7235.75,7235.75
511277003011,0.00,3369.94,3369.94
511277003012,0.00,13034.37,0.00
511277003013,0.00,4009.19,4009.19
511277003021,0.00,12194.29,12194.29
511277003022,0.00,17220.07,0.00
511319301001,0.00,4501.27,4501.27
511319301002,0.00,3933.50,3933.50
511319301003,0.00,855.55,855.55
511319301004,0.00,3055.05,3055.05
511319302001,0.00,5038.52,5038.52
511319302002,0.00,4647.06,4647.06
511319302003,0.00,4320.55,4320.55
511319302004,0.00,7282.00,7282.00
511319303011,0.00,2322.18,2322.18
511319303012,0.00,228.21,228.21
511319303013,0.00,1738.20,1738.20
511319303021,0.00,4840.50,4840.50
511319303022,0.00,4667.42,4667.42
511319901000,0.00,0.00,0.00
511330201001,0.00,2276.05,2276.05
511330201002,0.00,5966.98,5966.98
511330201003,0.00,3892.23,3892.23
511330201004,0.00,3356.39,3356.39
511330202001,0.00,8831.98,8831.98
511330202002,0.00,5308.33,5308.33
511330202003,0.00,9826.75,9826.75
511330203011,0.00,3826.80,3826.80
511330203012,0.00,2167.65,2167.65
511330203013,0.00,1087.60,1087.60
511330203021,0.00,2442.49,2442.49
511330203022,0.00,5349.99,5349.99
511330203023,0.00,5945.47,5945.47
511339901000,0.00,0.00,0.00
511350001011,0.00,3807.66,3807.66
511350001012,0.00,879.46,879.46
511350001021,0.00,17490.28,17490.28
511350001022,0.00,1279.33,1279.33
511350001023,0.00,1272.80,1272.80
511350002001,0.00,7909.24,7909.24
511350002002,0.00,13589.75,13589.75
511350002003,0.00,12011.81,12011.81
511350003001,0.00,10112.95,10112.95
511350003002,0.00,195.25,195.25
511350003003,0.00,510.92,510.92
511350003004,0.00,1649.66,1649.66
511350003005,0.00,2845.56,2845.56
511350003006,0.00,11933.25,11933.25
511350003007,0.00,3740.12,3740.12
511359801001,0.00,609.27,609.27
511371101041,0.00,5409.31,5409.31
511371101042,0.00,7920.10,7920.10
511371101051,0.00,9755.33,9755.33
511371101052,0.00,11514.62,11514.62
511371101053,0.00,10556.06,10556.06
511371101061,0.00,10465.33,10465.33
511371101062,0.00,10507.76,10507.76
511371101071,386.30,0.00,0.00
511371101072,471.04,0.00,0.00
511371101073,0.00,425.89,425.89
511371101081,0.00,4475.76,4475.76
511371101082,579.44,0.00,0.00
511371101083,472.62,0.00,0.00
511371102001,0.00,5025.91,5025.91
511371102002,0.00,3608.65,3608.65
511371103011,0.00,3725.42,3725.42
511371103012,0.00,4315.36,4315.36
511371103021,0.00,9850.35,9850.35
511371103022,0.00,9512.16,9512.16
511390301001,729.09,0.00,0.00
511390301002,2869.25,0.00,0.00
511390301003,0.00,13529.02,0.00
511390302001,0.00,11929.40,0.00
511390302002,2715.98,0.00,0.00
511390302003,2969.70,0.00,0.00
